ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority,alpha_cohort_pct,clinical_score_z,clinical_score_z_tier,coinvest_score_z,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,missingness_penalty,missing_components,commercial_quality_pct,clinical_score_v2,competitive_intensity_z,sizing_multiplier_clinical,clinical_score_v2_z,de_vol_60d
AARD,186,22.73,0.484227,-0.0395,22.73,0.414826,-0.2151,late,micro,none,drug_developer,52.04,18.04667777777777777777777778,,68.64,32.35261548606639729508630155,59.12698412698412698412698413,0.8018057958477508650519031142,0.395028,0.604972,v1.3.0,96f655ee,1,,0,0,neutral,41,1,specific_days,near,adequate,neutral,,M,tier_a_dev|cost_haircut_<=2000bps,0.7,<=2000bps,1,1951.26,1.0,0,1.0,0,0,A,high_opt+catalyst_near,1,0.31,41,True,specific_days,0.0284,0,,-0.117174,,,-0.020817,-0.096357,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.484227,-0.399152,1.696368,0,0,0,0,0,0,,,32.35261548606639729508630155,0,1.0,0,
KALV,194,22.07,0.320189,-0.4672,22.04,0.38959,-0.2804,late,small,sev1,drug_developer,45.60,48.25747377777777777777777778,50.42431712236166556055342673,65.81,31.51314663954287705022566869,21.01469237832874196510560147,0.8730058359794153071279973722,0.378453,0.621547,v1.3.0,96f655ee,1,,2,2,selling,65,0,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,688.17,1.0,0,1.0,0,0,A,high_opt+catalyst_near,2,0.63,65,False,specific_days,-0.0611,2,,-0.3637,,39.0,-0.020817,-0.342883,morningstar,,,9,0.320189,-0.435404,1.606853,0,0,0,0,0,0,,,31.51314663954287705022566869,0,1.0,0,
TENX,156,28.77,0.5347,0.0871,28.80,0.509464,0.0237,late,micro,none,drug_developer,96.55,48.56640000000000000000000000,47.97588241813836870999319433,54.87,30.67927674041724600219603159,56.96825396825396825396825397,0.8375617392792214736391829751,0.372928,0.627072,v1.3.0,96f655ee,1,,1,1,buying,162,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1896.04,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,3,0.52,162,False,specific_days,0.9163,1,,-0.121511,,,-0.020817,-0.100694,morningstar,,,9,0.5347,-0.471414,1.517935,0,0,0,0,0,0,,,30.67927674041724600219603159,0,1.0,0,
URGN,308,8.12,0.05836,-1.5687,8.12,0.029968,-1.8813,late,small,sev2,drug_developer,33.71,57.830,67.02733263065856974646861002,66.57,30.12647400066565263508238230,5.639175849403122130394857666,0.8203715955452640864483405006,0.367403,0.632597,v1.3.0,96f655ee,1,,4,4,buying,20,1,specific_days,near,short,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|runway_short,0.85,<=1000bps,1,733.66,1.0,0,1.0,0,0,A,high_opt+catalyst_near,4,0.38,20,True,specific_days,-0.2143,4,,-0.360979,,,-0.020817,-0.340162,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.05836,-0.495286,1.458988,0,0,0,0,0,0,,,30.12647400066565263508238230,0,1.0,0,
CRVS,251,15.86,0.209779,-0.8072,15.86,0.209779,-0.8072,late,small,none,drug_developer,55.70,44.37712400000000000000000000,59.39869582325830250614355583,71.26,29.57615968197978779989362000,14.71603822314049586776859504,0.8003739551253849538055433348,0.356354,0.643646,v1.3.0,96f655ee,1,,3,3,buying,10,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,377.62,1.0,0,1.0,0,0,A,high_opt+catalyst_near,5,0.74,10,True,specific_days,0.0792,3,,-0.374,,26.8,-0.020817,-0.353183,morningstar,,,9,0.209779,-0.51905,1.400306,0,0,0,0,0,0,,,29.57615968197978779989362000,0,1.0,0,
PVLA,203,20.75,0.294953,-0.539,20.75,0.361199,-0.3553,late,small,none,drug_developer,81.83,50.924,78.91134250984915746558714029,29.83,28.48299630780524372529075645,19.17361111111111111111111111,0.8462702934388394329047148038,0.345304,0.654696,v1.3.0,96f655ee,1,,4,4,buying,12,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,696.14,1.0,0,1.0,0,0,A,high_opt+catalyst_near,6,0.63,12,True,specific_days,0.4457,4,,-0.085633,,,-0.020817,-0.064816,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.294953,-0.566257,1.283739,0,0,0,0,0,0,,,28.48299630780524372529075645,0,1.0,0,
NMRA,312,6.97,0.011041,-2.289,6.97,0.01735,-2.1118,late,small,sev2,drug_developer,40.66,47.99654400000000000000000000,37.69809492710038135057765805,74.62,27.39978661789361377838744094,7.214876033057851239669421491,0.7854605514665494891793914094,0.334254,0.665746,v1.3.0,96f655ee,1,,1,1,neutral,13,1,specific_days,near,short,headwind,deep_drawdown_rel_xbi,XS,tier_a_dev|momentum_headwind|runway_short|cost_haircut_<=2000bps,0.7,<=2000bps,1,1854.56,1.0,0,1.0,0,0,A,high_opt+catalyst_near,7,0.08,13,True,specific_days,-0.1297,1,,-0.331126,,,-0.020817,-0.310309,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.011041,-0.613035,1.168233,0,0,0,0,0,0,,,27.39978661789361377838744094,0,1.0,0,
PRAX,311,7.24,0.026814,-1.9298,7.24,0.020505,-2.0434,late,mid,sev2,drug_developer,96.55,49.22187777777777777777777778,79.67136487054133705470223067,39.83,26.86191440453639160282311370,5,0.7967933810375670840787119857,0.328729,0.671271,v1.3.0,96f655ee,1,,8,8,buying,64,0,specific_days,near,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,1.0,<=400bps,0,209.08,1.0,0,1.0,0,0,A,high_opt+catalyst_near,8,0.74,64,False,specific_days,1.4906,8,,0.0,,,-0.020817,0.020817,morningstar,,,9,0.026814,-0.636262,1.110878,0,0,0,0,0,0,,,26.86191440453639160282311370,0,1.0,0,
ALLO,220,18.74,0.417981,-0.2071,18.74,0.307571,-0.5027,mid,small,none,drug_developer,51.44,49.05477377777777777777777778,,73.02,28.43912591050988553590010405,50.60000000000000000000000000,0.7487847028654253539971011261,0.339779,0.660221,v1.3.0,96f655ee,1,,0,0,neutral,10,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,M,tier_a_dev|cost_haircut_<=2000bps,0.7,<=2000bps,1,1177.86,1.0,0,1.0,0,0,A,high_opt+catalyst_near,9,0.31,10,True,specific_days,0.0200,0,,-0.3226,,36.7,-0.020817,-0.301783,morningstar,,,9,0.417981,-0.568152,1.279061,0,0,0,0,0,0,,,28.43912591050988553590010405,0,1.0,0,
PHVS,217,19.32,0.250789,-0.672,19.32,0.317035,-0.476,late,small,none,drug_developer,41.85,48.51883377777777777777777778,85,44.83,23.68693796677335771985977748,5,0.8161019367545683335157019368,0.290055,0.709945,v1.3.0,96f655ee,1,,9,9,buying,13,1,specific_days,near,adequate,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1059.54,1.0,0,1.0,0,0,A,high_opt+catalyst_near,10,0.31,13,True,specific_days,-0.1132,9,,-0.145581,,,-0.020817,-0.124764,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.250789,-0.77337,0.772321,0,0,0,0,0,0,,,23.68693796677335771985977748,0,1.0,0,
