ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority
JAZZ,11,53.83,0.979624,2.046,53.88,0.967085,1.8396,late,large,none,commercial_biotech,49.94,52.904,82.39052404554478598960694991,67.34,67.46268656716417910447761194,68.88888888888888888888888889,0.9,,,v1.3.0,96f655ee,1,,6,6,buying,11,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,226.8,1.0,0,1.0,0,0,,,138,0.75,11,True,specific_days,-0.0009,6,0.4019,-0.0603,,51.0668,-0.023106,-0.037194,morningstar,,,9
CAI,12,53.64,0.951411,1.6587,53.64,0.96395,1.7985,late,mid,none,commercial_biotech,24.26,53.804,54.01548383079434415845607418,24.53,71.04477611940298507462686567,57.84615384615384615384615385,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,1,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,431.95,1.0,0,1.0,0,0,,,139,0.38,1,True,specific_days,-0.3412,3,,-0.338168,,,-0.023106,-0.315062,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
RYTM,13,52.84,0.948276,1.6284,52.89,0.960815,1.7602,late,mid,none,commercial_biotech,30.62,52.880,85,43.11,76.11940298507462686567164179,43.49017751479289940828402366,0.9,,,v1.3.0,96f655ee,1,,9,9,buying,19,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,352.49,1.0,0,1.0,0,0,,,140,0.45,19,True,specific_days,-0.2550,9,0.8990,-0.1456,,19.9199,-0.023106,-0.122494,morningstar,,,9
UTHR,14,52.78,0.923197,1.4269,52.83,0.95768,1.7244,late,large,none,commercial_pharma,46.87,50.960,83.75282170465468189271427218,37.59,64.17910447761194029850746269,66.66666666666666666666666667,0.9,,,v1.3.0,96f655ee,1,,7,7,buying,9,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,230.74,1.0,0,1.0,0,0,,,141,0.75,9,True,specific_days,-0.0435,7,0.2877,-0.0118,,55.2938,-0.023106,0.011306,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
VRTX,15,52.78,0.904389,1.307,52.81,0.954545,1.6906,late,large,none,commercial_biotech,44.77,50.810,53.84270074868300488187133697,34.02,77.000,47.79301935680536503581771072,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,12,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,128.54,1.0,0,1.0,0,0,,,142,0.45,12,True,specific_days,-0.0726,3,0.4574,-0.086,,61.3421,-0.023106,-0.062894,morningstar,,,9
SUPN,16,52.68,0.929467,1.4718,52.68,0.951411,1.6587,late,mid,none,commercial_pharma,32.11,39.49281600000000000000000000,32.93369586749307270724657313,33.17,74.02985074626865671641791045,66.15384615384615384615384615,0.9,,,v1.3.0,96f655ee,1,,2,2,neutral,112,0,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,516.09,1.0,0,1.0,0,0,,,143,0.38,112,False,specific_days,-0.2354,2,,-0.133509,,,-0.023106,-0.110403,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
INDV,17,51.99,0.938871,1.5454,52.05,0.948276,1.6284,late,mid,none,commercial_pharma,48.56,47.49960000000000000000000000,37.78109840937009345889443184,42.96,77.000,56.00000000000000000000000000,0.8778487034436643263122701438,,,v1.3.0,96f655ee,1,,1,1,neutral,81,0,specific_days,near,adequate,neutral,,M,,1.0,<=400bps,0,351.76,1.0,0,1.0,0,0,,,144,0.45,81,False,specific_days,-0.0200,1,,-0.056421,,,-0.023106,-0.033315,morningstar,,,9
NBIX,18,51.83,0.866771,1.1113,51.83,0.945141,1.5995,late,large,none,commercial_pharma,30.27,42.34209600000000000000000000,83.62583897413080398061797628,23.74,70.14925373134328358208955224,43.47050754458161865569272976,0.9,,,v1.3.0,96f655ee,1,,8,8,buying,20,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,268.22,1.0,0,1.0,0,0,,,145,0.45,20,True,specific_days,-0.2597,8,,-0.13969,,,-0.023106,-0.116584,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
XNCR,19,51.66,0.970219,1.884,51.74,0.942006,1.5718,mid,small,none,drug_developer,42.98,49.84407511111111111111111111,74.53211629803740063663581440,77.80,70.68965517241379310344827586,67.90909090909090909090909091,0.82245375,0.871585,0.128415,v1.3.0,96f655ee,1,,4,4,buying,3,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1045.09,1.0,0,1.0,0,0,C,low_opt,77,0.16,3,True,specific_days,-0.0975,4,,-0.34715,,,-0.023106,-0.324044,morningstar,,,9
NVAX,20,51.02,0.989028,2.2913,51.02,0.938871,1.5454,late,small,none,commercial_biotech,47.99,48.02024711111111111111111111,33.73569581741457123034995962,88.45,77.000,74.94736842105263157894736842,0.8845082681539807524059492563,,,v1.3.0,96f655ee,1,,1,1,selling,66,0,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi|overbought_rsi,M,,0.85,<=1000bps,1,504.92,1.0,0,1.0,0,0,,,146,0.38,66,False,specific_days,-0.0280,1,,-0.3487,,73.6,-0.023106,-0.325594,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
VYGR,21,50.44,0.935737,1.5199,50.58,0.932602,1.4955,early,micro,none,drug_developer,31.15,37.47010844444444444444444444,47.375,75.48,77.000,50.86842105263157894736842105,0.7982913081058290291978496890,0.959016,0.040984,v1.3.0,96f655ee,1,,1,1,selling,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,78,0.06,,False,no_upcoming,-0.2480,1,,-0.303887,,,-0.023106,-0.280781,morningstar,,,9
AXSM,22,50.12,0.860502,1.0826,50.12,0.929467,1.4718,late,mid,none,commercial_biotech,63.64,39.13504177777777777777777778,73.49540664567864591985765632,30.23,71.49253731343283582089552239,37.59237343852728468113083498,0.9,,,v1.3.0,96f655ee,1,,7,7,buying,20,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,294.54,1.0,0,1.0,0,0,,,147,0.75,20,True,specific_days,0.1795,7,,-0.3753,,68.4,-0.023106,-0.352194,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
BEAM,23,49.71,0.960815,1.7602,49.74,0.926332,1.449,early,mid,none,drug_developer,54.46,53.642,61.71207200304355265567030958,55.48,67.36842105263157894736842105,67.42105263157894736842105263,0.8073711778602767465406682416,0.833333,0.166667,v1.3.0,96f655ee,1,,4,4,buying,19,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,434.63,1.0,0,1.0,0,0,C,low_opt,79,0.64,19,True,specific_days,0.0620,4,,-0.3508,,45.6,-0.023106,-0.327694,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
HRMY,24,49.62,0.888715,1.2197,49.66,0.923197,1.4269,late,mid,none,commercial_biotech,43.58,51.326,49.23898683725466394931875600,79.18,60.29850746268656716417910448,76.30769230769230769230769231,0.9,,,v1.3.0,96f655ee,1,,3,3,selling,1,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,606.78,1.0,0,1.0,0,0,,,148,0.38,1,True,specific_days,-0.0892,3,,-0.090965,,,-0.023106,-0.067859,morningstar,,,9
REGN,25,49.57,0.847962,1.0277,49.57,0.920063,1.4055,late,large,none,commercial_biotech,47.79,53.786,49.86809606175702801196770026,58.75,68.35820895522388059701492538,60.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,4,4,buying,2,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,123.01,1.0,0,1.0,0,0,,,149,0.75,2,True,specific_days,-0.0308,4,,-0.0505,,,-0.023106,-0.027394,morningstar,,,9
VNDA,26,49.53,0.898119,1.2709,49.53,0.916928,1.3847,late,small,none,commercial_biotech,83.80,43.22396844444444444444444444,38.03519399180038428801940529,85.82,74.92537313432835820895522388,55.96842105263157894736842105,0.8690679846827133479212253829,,,v1.3.0,96f655ee,1,,1,1,neutral,20,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,882.2,1.0,0,1.0,0,0,,,150,0.64,20,True,specific_days,0.4860,1,,-0.090703,,,-0.023106,-0.067597,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
GH,27,49.17,0.920063,1.4055,49.21,0.913793,1.3645,late,large,none,platform_diagnostics,71.97,53.846,68.57693649214494152925786609,10.00,71.49253731343283582089552239,57.77777777777777777777777778,0.8975772900542913249393554349,,,v1.3.0,96f655ee,1,,3,3,buying,5,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,202.99,1.0,0,1.0,0,0,,,151,0.75,5,True,specific_days,0.2891,3,,-0.022937,,,-0.023106,0.000169,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
MIRM,28,49.08,0.838558,0.9885,49.08,0.910658,1.3448,late,mid,none,commercial_biotech,64.89,40.26736400000000000000000000,65.63682180356592053533409974,36.16,69.85074626865671641791044776,40.16436554898093359631821171,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,112,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,359.13,1.0,0,1.0,0,0,,,152,0.75,112,False,specific_days,0.1959,3,,0.0,,,-0.023106,0.023106,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
EWTX,29,48.90,0.945141,1.5995,49.04,0.907524,1.3257,mid,mid,none,drug_developer,83.28,53.396,85,53.69,74.82758620689655172413793103,51.65517241379310344827586207,0.8079037925264919129949804796,0.920765,0.079235,v1.3.0,96f655ee,1,,9,9,buying,80,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,490.69,1.0,0,1.0,0,0,C,low_opt,80,0.64,80,False,specific_days,0.4750,9,,-0.042624,,,-0.023106,-0.019518,morningstar,,,9
UPB,30,48.82,0.907524,1.3257,48.82,0.904389,1.307,mid,small,none,drug_developer,64.73,34.29717377777777777777777778,85,43.75,64.48275862068965517241379310,50.90909090909090909090909091,0.8303334611591979840035060809,0.800546,0.199454,v1.3.0,96f655ee,1,,4,4,buying,10,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,775.16,1.0,0,1.0,0,0,C,low_opt,81,0.64,10,True,specific_days,0.1938,4,,-0.048006,,,-0.023106,-0.0249,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NAMS,31,48.68,0.841693,1.0014,48.74,0.901254,1.2887,late,mid,none,drug_developer,31.08,50.144,85,40.21,56.41791044776119402985074627,56.09230769230769230769230769,0.8710369879786286731967943010,0.685792,0.314208,v1.3.0,96f655ee,1,,5,5,buying,20,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,597.7,1.0,0,1.0,0,0,B,mod_opt+catalyst_near,38,0.38,20,True,specific_days,-0.2489,5,,-0.232811,,,-0.023106,-0.209705,morningstar,,,9
NKTX,32,48.11,0.910658,1.3448,48.22,0.898119,1.2709,early,micro,none,drug_developer,29.62,37.47010844444444444444444444,61.550,71.37,65.26315789473684210526315789,58.47368421052631578947368421,0.8090840897125408023586395704,0.806011,0.193989,v1.3.0,96f655ee,1,,3,3,buying,,0,no_upcoming,missing,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,82,0.12,,False,no_upcoming,-0.2682,3,,-0.231939,,,-0.023106,-0.208833,morningstar,,,9
SIGA,33,47.74,0.80721,0.8677,47.78,0.894984,1.2535,late,small,none,commercial_pharma,21.57,47.49960000000000000000000000,,78.06,60.59701492537313432835820896,57.26315789473684210526315790,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,81,0,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1958.83,1.0,0,1.0,0,0,,,153,0.08,81,False,specific_days,-0.3841,0,,-0.292721,,,-0.023106,-0.269615,morningstar,,,9
IONS,34,47.59,0.869906,1.1259,47.59,0.89185,1.2364,late,large,none,commercial_biotech,59.09,35.75979377777777777777777778,,26.25,60.00000000000000000000000000,68.450,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,20,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,1.0,<=400bps,0,227.9,1.0,0,1.0,0,0,,,154,0.75,20,True,specific_days,0.1263,0,0.8532,-0.0423,,47.8952,-0.023106,-0.019194,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ELVN,35,47.24,0.901254,1.2887,47.24,0.888715,1.2197,early,small,none,drug_developer,63.04,43.60352711111111111111111111,68.35357192520002859476415932,37.14,62.63157894736842105263157895,60.44827586206896551724137931,0.7929099351577096384218045939,0.773224,0.226776,v1.3.0,96f655ee,1,,6,6,selling,142,0,specific_days,mid,adequate,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,606.01,1.0,0,1.0,0,0,C,low_opt,83,0.64,142,False,specific_days,0.1716,6,,-0.05771,,,-0.023106,-0.034604,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
GILD,36,47.19,0.791536,0.8118,47.20,0.88558,1.2034,late,large,none,commercial_pharma,44.93,55.160,59.64122149028387401586299438,39.32,70.44776119402985074626865672,39.26992836457857033988721232,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,15,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,104.48,1.0,0,1.0,0,0,,,155,0.45,15,True,specific_days,-0.0705,2,,-0.1367,,45.9,-0.023106,-0.113594,morningstar,,,9
ANAB,37,47.07,0.87931,1.1715,47.07,0.882445,1.1873,mid,small,none,commercial_biotech,72.89,51.914,85,43.09,65.51724137931034482758620690,48.73227221712070196918681767,0.8289685333920123225877434261,,,v1.3.0,96f655ee,1,,5,5,buying,81,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,600.9,1.0,0,1.0,0,0,,,156,0.64,81,False,specific_days,0.3011,5,,-0.063642,,,-0.023106,-0.040536,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
ESPR,38,47.07,0.913793,1.3645,47.07,0.87931,1.1715,late,small,none,commercial_pharma,56.56,55.118,40.13569581741457123034995962,59.46,77.000,67.24210526315789473684210527,0.8158134538672517827756445420,,,v1.3.0,96f655ee,1,,1,1,buying,19,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,691.24,1.0,0,1.0,0,0,,,157,0.64,19,True,specific_days,0.0911,1,,-0.161765,,,-0.023106,-0.138659,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ASMB,39,46.91,0.822884,0.9264,46.98,0.876176,1.1561,mid,small,none,drug_developer,20.82,48.07952044444444444444444444,40.88521855603048802320868207,64.93,67.58620689655172413793103448,55.54545454545454545454545454,0.8173459881031064111037673496,0.838798,0.161202,v1.3.0,96f655ee,1,,1,1,buying,22,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1736.45,1.0,0,1.0,0,0,C,low_opt,84,0.08,22,True,specific_days,-0.3968,1,,-0.318961,,,-0.023106,-0.295855,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
ONC,40,46.49,0.782132,0.7794,46.51,0.873041,1.1409,late,large,none,commercial_biotech,40.15,52.472,63.67685273000745759930550014,28.01,58.80597014925373134328358209,62.22222222222222222222222222,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,1,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,315.75,1.0,0,1.0,0,0,,,158,0.45,1,True,specific_days,-0.1368,2,,-0.109439,,,-0.023106,-0.086333,morningstar,,,9
NTRA,41,46.36,0.769592,0.7375,46.36,0.866771,1.1113,late,large,none,platform_diagnostics,52.49,53.138,54.43006243208759264058863520,31.58,73.73134328358208955223880597,35.19128181679622008840115837,0.9,,,v1.3.0,96f655ee,1,,5,5,selling,49,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,1.0,<=400bps,0,186.4,1.0,0,1.0,0,0,,,159,0.75,49,True,specific_days,0.0345,5,,-0.3449,,58.1,-0.023106,-0.321794,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
GLPG,42,46.33,0.738245,0.6379,46.37,0.869906,1.1259,late,mid,none,drug_developer,37.60,46.08840000000000000000000000,69.16516281742140899990263744,56.31,77.000,20.91387245233399079552925707,0.8772411102441199420354475532,0.980874,0.019126,v1.3.0,96f655ee,1,,3,3,buying,1,1,specific_days,near,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1593.37,1.0,0,1.0,0,0,C,low_opt,85,0.16,1,True,specific_days,-0.1632,3,,-0.2055,,64.0,-0.023106,-0.182394,morningstar,,,9
MNKD,43,46.28,0.775862,0.7583,46.28,0.863636,1.0968,late,small,none,commercial_biotech,48.83,52.652,,46.63,75.67164179104477611940298508,37.27977839335180055401662049,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,51,1,specific_days,near,adequate,neutral,,M,,0.85,<=1000bps,1,670.87,1.0,0,1.0,0,0,,,160,0.38,51,True,specific_days,-0.0162,0,,-0.056465,,,-0.023106,-0.033359,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CTNM,44,46.17,0.932602,1.4955,46.17,0.860502,1.0826,mid,small,none,drug_developer,74.82,52.712,85,61.61,77.000,54.00000000000000000000000000,0.7784902228285584356525693497,0.991803,0.008197,v1.3.0,96f655ee,1,,7,7,buying,6,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1709.9,1.0,0,1.0,0,0,C,low_opt,86,0.53,6,True,specific_days,0.3278,7,,0.0,,,-0.023106,0.023106,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
KYMR,45,46.04,0.816614,0.9025,46.04,0.857367,1.0686,mid,mid,none,drug_developer,54.97,45.45753600000000000000000000,62.54568637990966450033044733,25.19,72.75862068965517241379310345,41.25000000000000000000000000,0.8114477338691672248269703059,0.898907,0.101093,v1.3.0,96f655ee,1,,5,5,buying,29,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,374.93,1.0,0,1.0,0,0,C,low_opt,87,0.75,29,True,specific_days,0.0690,5,1.2991,-0.2367,,20.3932,-0.023106,-0.213594,morningstar,,,9
HRTX,46,45.94,0.89185,1.2364,45.94,0.854232,1.0548,late,micro,none,drug_developer,38.44,29.71526400000000000000000000,53.425,86.91,69.25373134328358208955223880,61.23134328358208955223880597,0.8797238289187019837174635936,0.855191,0.144809,v1.3.0,96f655ee,1,,2,2,buying,,0,no_upcoming,missing,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1996.38,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,88,0.16,,False,no_upcoming,-0.1520,2,,-0.2429,,36.2,-0.023106,-0.219794,morningstar,,,9
