ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,clinical_optionality_pct_dev,catalyst_days,catalyst_mode,mom_state,risk_flags,size_band,size_reasons,archetype,eligible,composite_rank,composite_score
CRNX,"Crinetics Pharmaceuticals, Inc.",1,5.48,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.569401,0.604972,17,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,181,0.09254273684210526
KALV,"KalVista Pharmaceuticals, Inc.",2,5.48,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.20347,0.616022,166,specific_days,neutral,,L,tier_a_dev|sponsor_confirmed,drug_developer,1,65,0.1
PVLA,"Palvella Therapeutics, Inc.",3,5.48,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.291798,0.649171,45,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,93,0.1
PRAX,"Praxis Precision Medicines, Inc",4,6.45,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.285489,0.671271,137,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,drug_developer,1,91,0.1
PHVS,Pharvaris N.V.,5,2.71,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.591483,0.71547,17,specific_days,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,drug_developer,1,188,0.09254273684210526
RVMD,"Revolution Medicines, Inc.",6,6.45,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.307571,0.726519,105,specific_days,tailwind,overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,98,0.1
ALMS,Alumis Inc.,7,6.45,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.026814,0.732044,167,specific_days,tailwind,high_vol|high_beta|overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,drug_developer,1,9,0.1
CRVS,"Corvus Pharmaceuticals, Inc.",8,5.48,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.108833,0.748619,105,specific_days,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,drug_developer,1,35,0.1
ORKA,"Oruka Therapeutics, Inc.",9,5.48,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.787066,0.91989,137,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,250,0.0646411489361702
SION,"Sionna Therapeutics, Inc.",10,5.48,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.790221,0.930939,137,specific_days,neutral,,L,tier_a_dev|sponsor_confirmed|runway_short,drug_developer,1,251,0.0646411489361702
DNTH,"Dianthus Therapeutics, Inc.",11,5.48,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.667192,0.947514,166,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,212,0.0743638577586207
CNTA,Centessa Pharmaceuticals plc,12,5.48,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.660883,0.941989,105,specific_days,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,drug_developer,1,210,0.0743638577586207
CGON,"CG Oncology, Inc.",13,5.48,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.657729,0.89779,137,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,209,0.0743638577586207
FDMT,"4D Molecular Therapeutics, Inc.",14,0.68,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.673502,0.914365,137,specific_days,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,tier_a_dev|momentum_headwind|high_risk|cost_haircut_<=2000bps,drug_developer,1,214,0.0743638577586207
CRSP,CRISPR Therapeutics AG,15,6.45,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.105678,0.770718,136,specific_days,headwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,drug_developer,1,34,0.1
NUVB,Nuvation Bio Inc.,16,5.48,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.253943,0.781768,167,specific_days,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,drug_developer,1,81,0.1
ARTV,"Artiva Biotherapeutics, Inc.",17,2.71,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.05836,0.759669,76,specific_days,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,drug_developer,1,19,0.1
KOD,Kodiak Sciences Inc,18,5.48,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.446372,0.958564,16,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,142,0.09603160592255125
ERAS,"Erasca, Inc.",19,6.45,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.436909,0.870166,17,specific_days,tailwind,high_vol|high_beta|overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,drug_developer,1,139,0.09603160592255125
OCGN,"Ocugen, Inc.",20,1.35,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.260252,0.792818,33,specific_days,neutral,,S,tier_a_dev|runway_short|cost_haircut_<=2000bps,drug_developer,1,83,0.1
