ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,clinical_optionality_pct_dev,catalyst_days,catalyst_mode,mom_state,risk_flags,size_band,size_reasons,archetype,eligible,composite_rank,composite_score
PVLA,"Palvella Therapeutics, Inc.",1,5.13,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.584639,0.620219,25,specific_days,neutral,,L,tier_a_dev|sponsor_confirmed,drug_developer,1,187,0.09254273684210526
IRON,"Disc Medicine, Inc.",2,5.13,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.173981,0.603825,86,specific_days,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,drug_developer,1,56,0.1
RNA,"Avidity Biosciences, Inc.",3,6.04,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.268025,0.625683,178,specific_days,neutral,,L,tier_a_dev|sponsor_confirmed|runway_short,drug_developer,1,86,0.1
ALMS,Alumis Inc.,4,6.04,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.020376,0.614754,147,specific_days,tailwind,high_vol|high_beta,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,drug_developer,1,7,0.1
PRAX,"Praxis Precision Medicines, Inc",5,6.04,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.252351,0.647541,117,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,drug_developer,1,81,0.1
IMVT,"Immunovant, Inc.",6,5.13,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.568966,0.696721,25,specific_days,neutral,,L,tier_a_dev|sponsor_confirmed,drug_developer,1,182,0.09254273684210526
RVMD,"Revolution Medicines, Inc.",7,6.04,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.274295,0.680328,85,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,88,0.1
PHVS,Pharvaris N.V.,8,4.23,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.249216,0.691257,56,specific_days,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,drug_developer,1,80,0.1
KURA,"Kura Oncology, Inc.",9,5.13,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.189655,0.70765,178,specific_days,headwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,drug_developer,1,61,0.1
CLYM,"Climb Bio, Inc.",10,4.23,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.083072,0.674863,56,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,drug_developer,1,27,0.1
CRVS,"Corvus Pharmaceuticals, Inc.",11,5.13,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.098746,0.713115,85,specific_days,tailwind,high_beta,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,drug_developer,1,32,0.1
OCGN,"Ocugen, Inc.",12,0.63,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.581505,0.762295,13,specific_days,headwind,,XS,tier_a_dev|momentum_headwind|runway_short|cost_haircut_<=2000bps,drug_developer,1,186,0.09254273684210526
PEPG,PepGen Inc.,13,4.23,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.810345,0.980874,178,specific_days,tailwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,drug_developer,1,259,0.0646411489361702
ORKA,"Oruka Therapeutics, Inc.",14,5.13,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.80721,0.855191,117,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,258,0.0646411489361702
SION,"Sionna Therapeutics, Inc.",15,5.13,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.81348,0.920765,117,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,drug_developer,1,260,0.0646411489361702
DNTH,"Dianthus Therapeutics, Inc.",16,5.13,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.681818,0.948087,146,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,218,0.0743638577586207
COGT,"Cogent Biosciences, Inc.",17,6.04,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.675549,0.833333,117,specific_days,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,drug_developer,1,216,0.0743638577586207
CGON,"CG Oncology, Inc.",18,5.13,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.672414,0.877049,117,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,215,0.0743638577586207
KOD,Kodiak Sciences Inc,19,5.13,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.697492,0.969945,178,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,223,0.0743638577586207
NUVB,Nuvation Bio Inc.,20,5.13,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.224138,0.751366,147,specific_days,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,drug_developer,1,72,0.1
